"root_4dpicontrol"	"root_4dpimycorrhized"	"root_28dpicontrol"	"root_28dpimycorrhized"	"WT_root_tip_3w_uninocul"	"WT_root_3w_uninocul"	"WT_root_3w_5mM_nitrate"	"WT_root_6w_5mM_nitrate"	"har1_root_3w_uninocul"	"har1_root_3w_inocul3"	"WT_root_3w_nodC_inocul1"	"WT_root_3w_inocul1"	"WT_root_3w_inocul3"	"WT_nodule_3w_inocul14"	"WT_nodule_3w_inocul21"	"WT_root_nodule_3w_inocul7"	"WT_root_nodule_3w_inocul21"	"WT_rootSZ_3w_uninocul"	"WT_rootSZ_3w_Nod_inocul1"	"WT_rootSZ_3w_inocul1"	"nfr5_rootSZ_3w_uninocul"	"nfr5_rootSZ_3w_inocul1"	"nfr1_rootSZ_3w_uninocul"	"nfr1_rootSZ_3w_inocul1"	"nup133_rootSZ_3w_uninocul"	"nup133_rootSZ_3w_inocul1"	"cyclops_root_3w_uninocul_mean"	"cyclops_root_nodule_3w_inocul21_mean"	"nin_rootSZ_3w_uninocul"	"nin_rootSZ_3w_inocul1"	"sen1_root_3w_uninocul"	"sen1_nodule_3w_inocul21"	"sst1_root_3w_uninocul"	"sst1_nodule_3w_inocul21"	"cyclops_root_3w_inocul_mean"	"Root"	"Root0h"	"Nod21"
"Ljwgs_098483.1_s_at"	6.57280268711572	6.57386590390042	6.39679297920974	6.33669120882438	5.18157004435525	6.4112516047237	6.55190856339617	7.2330510047272	6.75481153717874	6.17425682642804	6.56379769693337	6.69117886672876	6.16035886058791	6.35918105796834	6.27598725903203	6.35603995007025	6.29699144926739	7.31959999405434	6.94153815694971	7.04582012993803	7.50268305203562	7.26605889591269	7.57850857784421	7.45826689225896	7.22306224604604	7.01994045358706	6.51944517866979	6.31122651302317	7.20648856124593	7.13175446413729	6.64119522448567	5.21325499809764	6.56209657568921	5.21045289850696	6.56940848647838	6.45739583310846	6.18934362234906	6.98342845413773
"Ljwgs_100774.1.1_s_at"	5.74066712801193	5.46233916617056	5.47152249469571	5.83436619382346	5.91555225584141	5.60084125236895	5.38165157436367	5.1632018627388	5.63221128215445	6.16101321002962	5.71969519311625	6.08177588988293	6.06808756815879	6.03264967568708	5.87366307378163	5.82600305722861	6.19090949164431	5.54194958428956	5.55727197859787	6.33002745389736	5.46063177513284	5.50844862398126	5.96464047707524	5.67418887180912	5.73006082117561	5.70241821113845	5.65619808325053	5.86854239126559	5.78070339153057	5.93353613101002	5.71284462241264	6.44025890394602	5.51082859450505	6.02178519499375	5.71373610583396	5.27662886210288	5.45146754604171	2.40638639370779
"Ljwgs_101257.1_at"	6.12224277825918	6.04836459424079	6.21450009258977	6.0163034904549	5.95217003123135	6.28811131632034	6.17108245232762	6.28517093686583	5.53684201990055	5.73403035981392	6.10414793496965	6.23627565232788	6.27376152090836	6.43851136108264	6.4487786285189	5.96805005487369	6.49327566200279	5.84824927384357	3.8912752516406	5.96557991184079	6.28814662275699	6.16232694784429	6.36101919047345	6.07863028718302	6.10902755856082	6.03293992812478	5.54992008660221	6.30625886345549	6.30096192594021	6.09882456243335	6.16071775039781	6.3301486215258	5.94796971289876	6.51269139016068	6.50827273956929	6.00401545392633	6.01960486805229	5.85677534161961
"Ljwgs_103502.1.1_x_at"	3.44343597233612	3.48449632051746	3.57566596217192	3.43789568544483	3.93100961359675	3.67780333980431	3.66162130334307	3.73874523008173	3.84774471709375	3.75620860905838	3.77150497729217	3.74688889461684	3.6737480496486	3.68573200609199	3.78676812493305	3.78371224726011	3.5274276021452	3.9780391842916	4.97377765335346	3.76071395102304	3.69921090045218	3.69888918914324	3.8762155006462	3.92412942608986	3.71456669384991	3.84644928198685	3.90375491880837	3.46353661112978	3.84547499996199	3.52851995607074	3.66253804550615	3.72150636044095	3.6733571033505	3.62762885516469	3.79284750073659	3.3383321265006	3.44500690905862	3.57347140843481
"Ljwgs_103858.1_at"	6.60545217156788	6.60614600506621	6.61204372300152	6.53124199282374	3.99038306747798	6.302734353704	5.8067090306359	6.07912737852176	6.50676414769742	6.6695678843765	6.5395454923713	5.95107735388128	6.75478240526886	5.99483884774693	6.00080825836111	6.34067495055508	6.41734973890571	5.86861589032993	6.78985873688414	5.94832998482964	6.32351451991861	6.05029226133489	6.2219967350952	5.79542533198578	5.58745462969607	5.75157849403376	6.14281129960251	6.61008078145791	5.82450932119449	6.36661133127768	6.41792927824531	6.55248363567063	6.38422090675813	6.31416379869165	5.88884194660413	6.3430787068535	5.96379268846807	6.01070328996101
"Ljwgs_104495.1_at"	4.24680381238838	4.31572522723162	4.15930486939543	3.9032627461588	4.32927438178693	4.11277697015059	4.21984882345924	4.19449301866667	4.50725852526471	4.57286804422936	4.05409185007433	4.2644501401864	4.15084461123933	4.53778922895444	4.54379359401295	4.35391775578526	4.2398407569396	4.14924143923285	4.32203509366949	4.40739219151818	3.91380142310556	4.03025394076249	3.72655570596988	4.09189322681967	4.15252856108101	3.97276997270125	4.2304723729008	4.07816267213862	4.05974449077621	4.05379857127602	4.32133802643536	4.24121883307858	4.36423301297385	4.56138651837393	4.32553035451621	4.48789114830339	4.30592147716485	5.80094850705786
"Ljwgs_105045.1_s_at"	5.62892601732912	5.63407863620641	5.62489798487818	5.73249625977715	4.64841165122711	4.67903384258491	4.80057248232058	4.75062026800614	4.75801143745954	4.23850551041999	4.72239306478591	4.79517878826344	4.37855561765805	4.87308823039873	4.72113824223202	4.88388466953761	4.67846711504955	4.8737535333464	5.45369158326295	4.53660865003402	4.46682723636635	4.73612827049349	4.60253571882485	4.49428219975042	4.67367894030924	4.88514009601805	4.63854693331139	4.73061270167861	4.41200889093544	4.28247974266563	4.68159404583114	4.78071885849462	4.80928584981772	4.81232255720422	4.59715716733321	4.14146825924108	4.01910004701204	4.14628689593805
"Ljwgs_105063.1.1_x_at"	5.1066906507328	5.1486623991777	4.93137561311062	5.07607341047666	8.20115828258701	9.44770236052795	9.12290599644437	8.65495661634598	7.50632800902258	9.58687088298623	8.92740567952899	9.1974020314651	8.34042975958827	9.18830844162946	9.00977011591427	9.19154687533634	8.75700819851175	8.93325660521501	7.84551000242031	9.08903338448867	9.1481702439801	9.22516001657446	9.33414965770247	9.2312991933674	9.44451090207289	9.54922398460623	9.37497306589905	8.81849558473513	9.2127774000096	9.47081053607528	9.04212170035389	8.65530507754487	7.90138475843014	9.25217305557812	9.27775600026878	7.8544044932684	7.88643472280916	7.25791907130521
"Ljwgs_106154.1_at"	4.20058868738204	4.30508079342223	4.26766181276269	4.14017001852468	5.43264281882373	5.35608614963033	5.31873255129063	5.1219500480423	5.16238881732379	5.2517497307317	5.20838718854557	5.44069328082423	5.56135448152392	5.09455968903366	5.07667893197713	5.18679345166271	5.40343835352116	4.96918810418208	5.19871247766884	5.16513448461518	5.24560727950992	5.14308944003219	5.02417652966292	5.10225381963757	5.07081432645637	4.97609905829259	5.21835923863086	5.57653983771919	5.0204139930598	5.05056088696857	5.33979994283611	5.02856689106059	5.36391782363199	5.12383897159011	5.3612686912555	6.34984154173629	6.3988311795057	5.22465467985541
"Ljwgs_108080.1_s_at"	4.11106892711451	4.16037883915902	4.04553064777063	7.22192347666974	4.0238487762104	3.95724108300028	3.99173581253663	3.92945223019617	4.00174121563703	3.68793901203688	3.94827392850166	3.90441614649839	3.72755915556216	3.80376050530586	3.71376229251267	3.7256813789713	3.8985749847835	3.91279270913024	3.79187141696386	3.76376426730565	3.85679566703771	4.11869565308593	3.79860567619239	3.79404995171948	4.04507203173274	3.99606447661021	3.78219446306976	3.83443112535497	3.83595804269382	3.73454569629707	3.89524097154291	3.78321870817692	4.03853406306626	3.86287477716142	3.60270045787204	3.85655680604416	3.60833078513023	3.71769283296542
"Ljwgs_110147.1_s_at"	3.58621252970204	3.53705897392817	3.51241968343349	3.43430005876695	3.72504261309343	4.00666750917386	3.94148859944244	3.76964574609104	3.77531170510914	3.77631324187557	3.88073871538838	3.79651113871394	4.22040142333809	4.16888137098369	4.07384078918068	3.94061046228006	3.96638239453956	3.7827158211168	3.86595184142524	3.78535032369356	3.64453564026188	3.81297143534371	3.55449627024681	3.70140320355652	3.86072550050542	3.82800641232062	3.96260965019766	4.04051472018255	3.83682520886224	3.80699354607624	4.05623589718072	4.01833247069084	4.15524992893972	4.1069497815795	3.86317513959401	5.77163113622903	5.86651338168515	6.31967237020413
"Ljwgs_113526.1_s_at"	3.91373553820645	3.88070569792214	3.81803315360709	4.32790830098628	3.53038476941151	3.36623664856216	3.49392544278671	3.56180147903849	3.507627325278	3.86565021705003	3.35056351892456	3.42823520956372	3.25834266157675	9.43018247951732	9.38194638855228	8.38056214267451	5.57800758907026	3.6555243048574	3.36499663714301	3.44643839790774	3.63053504313969	3.42205500780685	3.41221315133442	3.39944584862335	3.48995584272236	3.43742965952857	3.48327187002453	3.39551459852666	3.2165571387921	3.49983233131902	3.62259006777271	4.42098890097111	3.65466319775152	9.45063205012343	3.59570000269477	3.31569032715732	3.28161773306283	9.38095196734141
"Ljwgs_113851.1.1_at"	7.17804192450474	7.1980489382704	7.20379235101665	7.15154815786419	6.44440943740047	6.77294077781152	6.83891953800668	6.99617815933203	7.00784492799615	7.12440579609968	6.9151181067187	6.81730636405958	6.88136099436883	9.75426802788728	9.79011166611517	9.19155706499649	7.16212614271292	7.24545533295561	6.76161443460269	7.26475816914063	7.2053307499734	7.04624684955924	7.30424018550952	7.25033738371555	7.17428776739867	6.95356959112143	7.04783021584767	6.75884335289058	7.1423134351116	6.99760512370797	6.91611027856487	9.72434892484466	6.88280560835518	9.84485157705117	6.75495485381729	7.19431672376521	6.90629321068099	9.56440691699835
"Ljwgs_115914.1_at"	6.00936094694178	5.96769425904555	5.80789320966344	5.85819597708543	4.78164132910387	4.82536539521013	4.7130375568571	4.92669555841896	4.92620966209387	4.65436027017885	4.9275290095708	4.93327177197552	4.66694238438069	4.86670333594481	4.85074819241706	4.80469295010182	4.76529725727228	4.85597559585221	5.98439209618299	4.8360755364522	4.55046053618257	4.62655000024333	4.69557745706356	4.83755094265478	4.51348462929357	4.51545114658686	4.86881824142781	4.56074796843534	4.58720782436386	4.76108787516297	4.82371919855556	4.60607977218911	4.67340810590414	4.53067506197768	4.76985377092786	4.71007059581346	4.60779673358997	4.69815949283092
"Ljwgs_116234.1_s_at"	3.65382982986197	3.57778866285305	3.64656154961138	3.58803373142324	5.82833660867249	5.67239156179114	5.65328886043921	5.28427929224411	5.32303924700278	5.81436334054391	5.45184499517634	5.70433898644145	5.92628048431989	5.34510075658775	5.43689600039407	5.49271982120834	5.945276619183	5.2716756056016	5.11165640815498	5.56519833839503	5.48114296295935	5.52059254093211	5.17710972361235	5.53151421371137	5.40272242590283	5.42640710519306	5.57867644118253	5.81260100448532	5.49999210324659	5.48590834883477	5.74363119569945	5.55168357737169	5.57469452861791	5.44669857781039	5.76313255910465	6.19347434557136	6.23942363028695	5.61302226137063
"Ljwgs_116235.1_at"	3.42256740739835	3.64304230051378	3.54450375973474	3.58397439027774	5.60921168809997	5.65728817297642	5.56297131537878	5.61278133093995	5.12682298379065	5.49555216607429	5.64522425801989	5.71868750737639	5.90356186393207	5.74866023343429	5.77354482779397	5.37101935076378	5.62441453927263	5.29782724645881	5.32825473789995	5.68018626080101	5.97365183860947	5.82773311812383	5.5583674168248	5.75633064802034	5.62397057367808	5.68859099963756	4.99957434673683	5.85990264233982	5.88167758249724	5.84272379055447	5.67118352250513	5.81132361103155	5.54550161068202	5.87882482441173	5.88671773198634	6.21240367045528	6.17186968541118	5.69685855958338
"Ljwgs_116235.1_x_at"	3.74674261955812	3.79726065291126	3.74062714524765	3.66629636491368	5.82755052727701	5.80083356244289	5.76265811691878	5.76321736942015	5.25751099690571	5.59280994476705	5.9176134650321	5.87388242876636	6.0619579588877	5.95004602053119	6.00600334472906	5.59988755115999	5.90902271383272	5.51510073470956	5.44431633988426	5.79724245905564	6.09488493192853	5.98870825201426	5.60137684826912	5.87703805943641	5.82989222825647	5.8015683752121	5.2027311486487	6.10294330807389	5.94013440993648	5.90615989465327	5.85553886187973	6.01420403407747	5.68097092509027	6.05484536711813	5.95948614499415	6.3851134513708	6.38088665166936	5.82959246718144
"Ljwgs_116565.1_s_at"	4.5051520410876	4.91970351509055	4.44027667469533	4.28766512973522	3.65616512844096	4.10145257368148	4.10690040666589	4.93249355621196	4.50439469856067	4.46275026431358	4.57880464984111	3.62637087125684	3.71029108039437	4.19810680131613	4.22158202287904	4.0428828325975	3.7604533252871	3.95047034268029	4.12513399850861	3.89420520705517	4.34723718893691	3.48235024211876	4.03402822621405	4.05543220152331	3.62627772285406	3.68095564348088	3.92239700889563	4.25238907978533	3.83798026191622	4.0056280960301	4.63553448896951	7.15361485658008	3.821165696861	4.70239671024907	3.86835320976875	4.56772581420589	4.04555164804889	5.19378428624892
"Ljwgs_117371.1_x_at"	6.82083371614091	6.53480431053856	6.17219316918816	6.40361393224473	3.89633458317182	3.88193692419947	3.88887310224945	3.9611940494346	3.95196461252109	3.90553399728002	3.58204284957274	4.06104283061839	3.42473811157814	4.08353973305588	3.92223468826452	4.18483252775718	3.99644503294404	4.06725424409851	5.1464997962362	3.99842819872556	3.66279725149039	3.86103282299226	3.92545637237343	3.79077472273231	3.85626925165	3.80509904600658	3.92648591155825	3.38600252227961	3.91320430741613	3.77137607156352	3.91275473764682	4.09126649650126	3.7057291965219	4.08851929491677	3.73488240427533	3.10134825657725	2.99094583682003	3.82121607077783
"Ljwgs_117470.2_at"	3.87312831912234	3.86551822777239	4.10503059597687	4.02441017622086	5.41539348573117	5.67902177641472	5.75725372889972	5.41765918666841	5.60193430201212	5.12955546075183	5.60873526027344	5.50422930268016	5.80985273838327	5.74049041806158	5.66763702801985	5.39323201359414	5.47890825994099	5.84875977886525	5.5728534073298	5.9440426963706	5.73829661643802	5.77089268616159	5.58724116773549	5.89976583808539	5.74495960610787	5.77659293874361	5.20525316265049	5.8075507233295	5.80811546258818	5.84239883356489	5.52383010911094	5.79193680933188	5.70679460031416	5.75518193007514	5.47792273784776	5.80684735736385	5.88360368596779	6.17810177796954
"Ljwgs_123433.1_s_at"	6.54825491873988	6.65588169440248	6.6808057440923	6.5736242994783	6.9941439621382	6.74590788865733	6.90359061881136	6.70223428425747	6.81827358053214	6.59064714214542	6.78835668902038	6.81863768547493	6.7709442284399	6.56209940152584	6.58735578108661	6.58790532359598	6.62878052093415	6.42743137846371	6.43641475649273	6.43806999905788	6.29394963725738	6.65738183640671	6.48565913874842	6.44928014058034	6.58503859939661	6.70300650165845	6.62466796776241	6.78300238519776	6.37609239286967	6.35962923046168	6.67699907481516	6.50708814217891	6.8442700695836	6.55760897700611	6.77829217108214	8.96464825171648	8.97794036152414	9.00602593503249
"Ljwgs_123763.1_at"	4.10809788355442	4.37978286931403	4.26401701084834	4.18230507197602	4.82036220751468	4.81172083332852	4.72531487518857	4.69767643845968	4.82312429541075	4.88251400235344	4.76270370897255	4.68975946539951	4.96805480989447	6.84470684710993	6.94543634594983	5.81716472995688	5.38163777361429	4.71433844298874	4.05929062266456	4.64182993035069	4.8446751563095	4.58974685555818	4.81227378226802	4.76869111331833	4.75063756051762	4.60201922692656	4.83527346213395	4.92818803112872	4.83610728853197	4.54855962205098	4.77641394324153	6.9743853612799	4.71103357518382	7.09738341095853	4.97643714671628	4.59007380691236	4.68966757221608	6.94180881910699
"Ljwgs_129979.1_s_at"	3.89060936114068	4.23679997539511	4.30956077505353	3.98886922515773	6.99078122468052	6.7766688948867	6.96630716593175	6.49068559751584	6.54246907865827	6.65333130679113	6.72021774258715	6.94056123070731	7.1316185712207	6.78212856192759	6.78892894928374	6.61414902651039	6.82451387760485	6.41119081310175	6.60467661837214	6.9062050780413	6.59206460211104	6.78536615155351	6.26499698395532	6.74962669778566	6.81099544894246	6.84630318990908	6.34942741132123	6.98397530489355	6.53076100284967	6.76571003184953	6.81679173883772	6.72508646190031	6.86224522935031	6.6870337921003	6.79119899056358	7.23566236779817	7.18026025983407	7.25436877589453
"Ljwgs_130412.1_at"	5.06909286366782	5.03651094645643	5.06567888067203	5.16583114183091	5.69521588599008	5.19887265131951	5.31508598412327	5.47045810759589	5.49969781007943	5.55176119271783	5.11583579695272	5.40113114201429	5.41769024883935	5.69737532597956	5.55722566604214	5.42849877925036	5.30104364686632	5.35230353190179	5.3497611496116	5.46508102442604	5.09615222161902	5.00336895810421	5.15434883888613	5.35594927938075	5.02667923237593	4.98245527423062	5.47736272914045	5.1943780627123	5.14826743381916	5.14140621345126	5.45152760429824	5.84890682518077	5.21051294791126	5.71363379070658	5.37512561823467	5.72725483084134	5.57907678261113	6.95135102309978
"Ljwgs_132529.1_at"	3.91976098985658	3.98160503665974	4.21496357269769	4.03413620792099	4.08624854440069	3.90302867745856	4.20031139403313	4.20745596201956	4.09190826352175	4.01130166403003	6.08774698139243	3.95191080372296	3.88087902745916	3.78728710452659	3.92537151631786	3.87403033791805	3.76257126825735	3.72527888349394	3.78086365443001	3.48740871648116	3.79146988663165	4.10809459574627	3.75271069393704	3.6488644255757	3.95625422194136	3.94782055855657	3.93015561156396	3.92546426559394	3.61344714387306	3.57520951058497	4.03331808884081	3.89367775564128	3.94652104583571	3.95460920282694	3.77003077781481	4.48833070504392	3.67885942083161	3.73270493365397
"Ljwgs_134195.1_at"	4.04455014395829	4.19620144732822	4.36299798278145	4.03196548558281	6.57241679941544	6.3318131893229	6.51718075380913	6.06459650740276	6.17645961023022	6.30317010589606	6.36051805946213	6.37441134378554	6.73754211878107	6.2641161001227	6.23447346884802	6.12973842634442	6.51627887117902	5.90765077958447	5.67233996601992	6.08022605838544	6.03786375999197	6.15370243711786	5.83847361118438	6.18754928859384	6.09948901130197	6.16416496885788	6.09595518453142	6.72931737105178	6.09834615531774	6.05356102638707	6.37678817051428	6.51226525389605	6.41543569066631	6.39597253065186	6.56426446970178	6.74494924945156	6.70785817311127	6.38494984970507
"Ljwgs_134727.1_at"	2.69854517108791	2.65236834367493	2.6642515585354	2.55952699065845	3.08136853884409	3.02366353848268	2.84356545789957	2.72543815070344	2.79499824275287	2.82954781066018	3.08660991689439	2.87202673444584	2.97936404196359	8.57838612230271	8.51860619265962	7.37938882918473	2.87713453111414	2.68570915474472	3.11701584185728	2.74699523523388	2.94003984345812	2.82911672908165	2.63742743062269	2.90202031591196	2.86029048585771	2.82586879168207	2.40835852339085	3.05298179435469	2.89416455613486	2.83183592526212	2.85256027353561	8.02471488813497	2.91444629333734	8.28336021118316	2.95356041003705	3.07159549007892	3.28156513727273	8.82635883053486
"Ljwgs_135129.1_at"	7.04039627532151	7.46506555412135	7.64639194436245	7.21086276563666	3.82639757665934	3.93231570869591	3.88476279938906	3.66017128997719	3.62326301890234	3.39486403496143	3.90862323274479	3.74507309715661	3.67406526385078	3.61057190684518	3.24374403179708	3.54847593096984	3.68438185506149	3.52577800204165	3.99762438884387	3.50898993751126	3.49824846944884	3.71742074857871	3.52373649662875	3.50338687493861	3.81582483147369	3.85953952937109	3.46601398913014	3.86140947994535	3.60203533586306	3.55625907496202	3.53866393803016	3.65988566722115	3.79430646756074	3.58961697425118	3.37053196735127	3.72806410892482	3.62230419356343	3.20276270296872
"Ljwgs_136836.1_at"	5.10207131235198	5.10343322994761	5.13605722709064	5.08532214628564	5.33433584262397	5.38898496806194	5.35136512097011	5.18087302352883	5.42621353608608	5.40687576352853	5.41860836574419	5.24545969125978	5.38753630507967	4.22938668811424	4.34248246921554	5.02791841021882	5.23423740692173	5.19658359961256	5.21468029019736	5.17087596366296	5.22684821732884	5.27774724480333	5.24285750934367	5.23645260107124	5.28292450194056	5.24128129816475	5.36395060076853	5.34641681603852	5.34775018131619	5.1373912854405	5.45597047712628	4.27195503928594	5.40044967715443	4.39528090743562	5.23817450366713	5.08655876010039	5.19343451456853	4.16741223154366
"Ljwgs_138351.1_at"	4.45024587365103	4.60251767117907	4.66097379360352	4.48369383844408	5.41797863721619	5.40820710975188	5.17659596068287	4.83481257404213	5.1856748457763	5.49706985979974	5.15337251607903	5.51741675123316	5.782045137451	5.53902574904172	5.48437360738628	5.4225197540066	5.37414350466603	5.20963368294193	5.20699123985401	5.32497390303531	5.39486768615193	5.30350389323534	4.56636802522953	5.28108982088141	5.14704088558441	5.37256640018069	5.46060626959176	5.54230613872372	5.11292710609562	5.2918817020128	5.20508303068805	5.55708671550444	5.47327017400456	5.46040220184055	5.44302791392022	6.63740611992561	6.81126750608716	6.58682936954742
"Ljwgs_138806.1_x_at"	7.40478416394329	7.04749982990172	6.78230429460576	7.09918522814008	4.43924428287055	4.67881090613945	4.68433250623432	4.65188200141005	4.66496622933406	4.53163558788559	4.3974902050004	4.70026216016912	4.26480719017016	5.00752379172282	4.79344896325617	4.86533202690038	4.67702562308852	4.88791760303034	4.98924821221461	4.45188613053343	3.87869163599526	4.22789012141294	4.16178823431912	4.2223228565635	4.49228924043068	4.65987615058683	4.85527499408451	4.08267001242408	4.52607394693845	4.29407345068688	4.60459702176085	4.70601050091416	4.53952385145179	4.65791442724295	4.49975966908022	3.85848930847512	3.79163909041545	4.86202700458692
"Ljwgs_141695.1_s_at"	7.95588096534299	7.52785853647191	7.19673900391664	7.62268352060374	5.37625478272674	5.26634154566889	5.28337122739966	5.35921018768993	5.25054942972615	5.26866195964041	5.3160344873532	5.44002957982102	5.03508072166738	5.26882161231892	5.17716616498389	5.29745699653588	5.34190832394978	5.19785041341378	5.55479123975059	5.08849099663189	5.04691579161283	5.29836236553557	5.16385411130295	5.19507128057406	5.36304180790137	5.3339161437879	5.43318911050025	5.07927788201886	5.10596971603098	5.09619506245614	5.19211204970171	5.22258037595628	5.34120921743685	5.17226649634744	5.35387505546673	4.83907166275523	4.84134841557276	4.86839561800588
"Ljwgs_141991.1_at"	4.55526750319925	4.37589914992437	4.3380002929624	5.98540120212785	4.11082468263605	4.26167091750856	4.28883209033378	4.30036501309945	4.45587287615055	4.46039524952798	4.31317616376177	4.32698157436369	4.26717679299494	3.99384812366377	4.07438672288115	4.29588715020275	4.20542518681881	4.43428814768647	3.92315877198854	4.37508761526788	4.54120856507825	4.58512358893371	4.70382023675443	4.55285953216062	4.49715838098898	4.26315018896253	4.33799114908413	4.11607180684184	4.52758046727562	4.32549596493784	4.25696357004521	4.14656692489203	4.33943615021339	4.01724751183713	4.31916670391487	3.89223449803228	3.98941173287122	4.05977727175014
"Ljwgs_143582.1_at"	5.1988560828212	5.05100918823453	4.79387963005097	4.94263478719551	4.60356489820284	4.86644154576045	4.62211579471423	4.64235035711237	5.01443473374213	4.73540866291182	4.63181211693451	4.67374430314302	4.83814524921559	4.93368225292813	4.93355984641595	4.80375871524592	4.55673700809148	5.0923750225536	4.84284760707934	5.04141018508102	4.75324530405346	4.62089588644957	4.8188612025281	4.90373284953608	4.73618090438095	4.60363000051114	4.82762550052169	4.64399659064276	4.81961198664836	4.91953557119802	5.02478143069458	5.22379315393212	4.94449549159171	5.18466142769943	4.59181439312586	4.90029945907492	4.76973502119279	6.27124548766351
"Ljwgs_144517.1_at"	4.41897433379464	4.46142105533172	4.4681366680754	4.70639917864647	4.16632563126299	4.46016291087659	4.55448723162096	4.23410070747901	4.29029230389407	4.25467042203287	4.31632610533287	4.55017848195973	4.39474910968144	4.49280183940821	4.27078776418195	4.55425261048305	4.48567355797059	4.11495895145366	4.45539209909409	4.29872654415124	4.04785724446532	4.45065677371471	3.9716193340264	4.11508955580917	4.58110287785413	4.55506460703986	4.41318852022252	4.05294427552315	4.05436596194491	4.06972907165775	4.37022350094104	4.36231232847728	4.37697137837025	4.28530095352005	4.3952426669188	4.1579936254092	6.82280069443492	3.99824290261359
"Ljwgs_146926.1.1_at"	5.98691421000916	6.00452390132162	6.04103773796532	5.94211147453534	5.52231655170319	5.76298805088785	5.71980345071038	5.87904305018114	5.97833118076802	6.10267715581757	5.65576101495777	5.70172369014635	5.63973449984777	5.90196371034678	5.8535435341819	5.93756522840795	5.76971065477031	5.84408340218754	5.64342365084568	5.74962862693254	5.49883895998594	5.40179410901875	5.79797384701063	5.66339094302905	5.45114574394722	5.53571878960895	5.9658646480577	5.55425332132707	5.65005815755053	5.5530138470153	5.7013562002983	5.88524810969806	5.59788848339223	5.93524334101045	5.68900718907405	2.6443433340445	2.62661597015353	2.50931466904
"Ljwgs_147549.1_at"	3.09018299321915	3.07670378052911	3.02301664658105	2.67467265004526	4.60815572482846	4.21215722706916	4.28162740258147	3.68733325937069	3.82825871458006	3.59201331443163	4.22967059351887	4.22309244876894	4.65007662778535	3.66441768987603	3.53633997560445	3.68047170786512	4.03856049764904	4.04496172245518	4.38756999184003	4.35126325722284	4.54687241744766	4.20653420621063	4.30158905738293	4.26834408676489	4.17825669707406	4.31043798635716	3.51191551959642	4.51810571668	4.29070187751175	4.43177824127129	4.34300380194098	3.54064043261714	4.53826941025617	3.46021757982413	4.05069043600025	5.79529454166225	5.78900864800651	4.49440174046842
"mll4266_at"	4.17648199749799	4.34374048468038	4.26032499380294	4.27238613962389	4.01179593958694	4.00719863072587	4.1402543917313	3.91729707305084	4.25246307406789	3.8440075132932	4.01453266124398	4.01150447330128	3.87766341783555	5.49515800944119	5.73149167099072	4.15147445713687	3.95362357677879	4.06493634864152	3.88702309562682	3.97270597848329	3.9693971737692	4.09812739826732	3.91168894963772	3.93647949258213	4.15857522347568	4.18744624448399	3.80829227206447	4.03881951958718	3.73289155483027	3.87241693803546	3.9797152981958	4.42883865312635	4.11339036725283	4.38784343424544	3.88176996225713	4.03175968703048	3.95274643509105	4.56111275474935
"mll6211_at"	3.66980875889011	3.81176500532388	3.8779345397334	3.78393278275301	3.72478940427317	3.63050058994502	3.7033492597085	3.65108412461853	3.73008377553795	3.65889951320595	3.59549691521552	3.60012200817821	3.55883340917399	3.58219027840035	3.50539822516008	3.59997446719434	3.6234178403908	3.55414161974543	3.40841791740539	3.44128630755325	3.33380679725596	3.82000858862556	3.38836540284678	3.55447911263412	3.77577249076829	3.66625289326805	3.32086185334306	3.6392190363837	3.35553731362663	3.37037040896561	3.42796264158228	3.63823857843396	3.76217870648481	3.63947647721313	3.58192322153234	3.38378669140236	3.4923413189607	5.37909518857418
"mll8202_s_at"	3.89459603402558	3.92680520831971	3.88980398099453	4.025226682922	3.33157574111279	3.36184999381931	3.41455773336399	3.39964617916942	3.41149088794733	3.49077296825452	3.30195514812354	3.38923275681361	3.27038609571466	6.87648956078807	7.19691126468992	4.56549961166244	3.43231807031995	3.52333536519679	3.57070384140927	3.40145734786801	3.24829092746506	3.27703529304158	3.13737071507241	3.25536974677999	3.28263153969284	3.39561516336592	3.51548096804883	3.23111264861393	3.26456404010759	3.33796644970156	3.27256065724769	4.01768487567412	3.34250485048927	4.87989618987959	3.31392415221034	3.42381304213196	3.41018024797272	5.56356592896461
"mlr4574_at"	4.07386290443689	3.97891313436739	4.14983918532213	4.07760184861135	3.8664543466336	3.66987500818624	3.79357725022166	3.78588592168108	3.80998142046605	3.87338404302508	3.75239870597302	3.87381218216437	3.77672777243711	5.31682503810378	5.51993575539303	3.89944827384599	3.7631168821736	3.70806179103059	3.90726369786976	3.94361662921929	3.78831067620143	3.93548754717494	3.75247143367233	3.69103961927626	3.74192009600028	3.77748768046072	3.71432787856752	3.85754147612193	3.73049393453427	3.75124608715914	3.82279389836482	4.01457778869746	3.78000132975013	4.09788329352026	3.46651997033842	4.0606171333172	4.041467558288	5.15558376315871
